"User Ids","Gene Name","Category","Terms"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","several psychiatric disorders"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","sex hormones"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","skeletal muscle properties"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","skeletal responsiveness to estrogen"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","smoking"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","spinal ossification"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","spondylosis, lumbar"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","suicidal behavior"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","testicular germ cell tumor"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","trigeminal neuralgia"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","urolithiasis"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","uterine cancer"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","uterine leiomyoma"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","varicose ulcers"
"ESR1","estrogen receptor 1(ESR1)","GAD_DISEASE","vertigo, migraine-associated"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","Coronary Artery Disease"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","Graft vs Host Disease"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","Head and Neck Neoplasms|Neoplasm Recurrence, Local|Neoplasms, Second Primary"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","Hematologic Neoplasms"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","Huntington's disease"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","Lupus Erythematosus, Systemic"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","Phospholipids"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","Platelet Count"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","breast cancer"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","breast cancer"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","lung cancer"
"FEN1","flap structure-specific endonuclease 1(FEN1)","GAD_DISEASE","multiple sclerosis"
"FOXA1","forkhead box A1(FOXA1)","GAD_DISEASE","breast cancer"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Asthma"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Asthma|Bronchial Hyperreactivity|Hypersensitivity, Immediate"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Asthma|Bronchiolitis, Viral|Respiratory Syncytial Virus Infections"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Bronchiolitis, Viral|Respiratory Syncytial Virus Infections"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Creatinine"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Dermatitis, Atopic"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Diabetes Mellitus"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Erythrocyte Count"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Hodgkin Disease"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Hypersensitivity"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Hypersensitivity, Immediate|Rhinitis"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Hypertension"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Precursor Cell Lymphoblastic Leukemia-Lymphoma"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Respiratory Function Tests"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Rhinitis, Allergic, Perennial"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Sodium"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","Stroke"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","allergic rhinitis"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","asthma"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","bladder cancer"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","breast cancer"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","breast cancer"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","bronchodilator response"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","chronic obstructive pulmonary disease"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","lung cancer"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","lung cancer"
"GATA3","GATA binding protein 3(GATA3)","GAD_DISEASE","respiratory syncytial virus bronchiolitis"
"GAPDH","glyceraldehyde-3-phosphate dehydrogenase(GAPDH)","GAD_DISEASE","Alzheimer's Disease"
"GAPDH","glyceraldehyde-3-phosphate dehydrogenase(GAPDH)","GAD_DISEASE","Alzheimer's disease"
"GAPDH","glyceraldehyde-3-phosphate dehydrogenase(GAPDH)","GAD_DISEASE","longevity"
"KRT18","keratin 18(KRT18)","GAD_DISEASE","Cleft Lip|Cleft Palate"
"KRT18","keratin 18(KRT18)","GAD_DISEASE","Drug-Induced Liver Injury|Liver Failure, Acute"
"KRT18","keratin 18(KRT18)","GAD_DISEASE","Liver Cirrhosis, Biliary"
"KRT18","keratin 18(KRT18)","GAD_DISEASE","liver disease, chronic"
"KRT8","keratin 8(KRT8)","GAD_DISEASE","Alzheimer's disease"
"KRT8","keratin 8(KRT8)","GAD_DISEASE","Crohn's disease ulcerative colitis"
"KRT8","keratin 8(KRT8)","GAD_DISEASE","Drug-Induced Liver Injury|Liver Failure, Acute"
"KRT8","keratin 8(KRT8)","GAD_DISEASE","Hepatitis C, Chronic|Liver Cirrhosis"
"KRT8","keratin 8(KRT8)","GAD_DISEASE","Liver Cirrhosis, Biliary"
"KRT8","keratin 8(KRT8)","GAD_DISEASE","liver disease, chronic"
"KRT8","keratin 8(KRT8)","GAD_DISEASE","pancreatitis"
"KRT8","keratin 8(KRT8)","GAD_DISEASE","pancreatitis, alcoholic"
"KIF2C","kinesin family member 2C(KIF2C)","GAD_DISEASE","breast cancer"
"MKI67","marker of proliferation Ki-67(MKI67)","GAD_DISEASE","Alzheimer's disease"
"MKI67","marker of proliferation Ki-67(MKI67)","GAD_DISEASE","Brain Ischemia|Cardiovascular Diseases|Coronary Disease|Stroke"
"MKI67","marker of proliferation Ki-67(MKI67)","GAD_DISEASE","Coronary Disease|Coronary heart disease|Myocardial Infarction"
"MKI67","marker of proliferation Ki-67(MKI67)","GAD_DISEASE","head and neck cancer"
"MKI67","marker of proliferation Ki-67(MKI67)","GAD_DISEASE","longevity"
"MKI67","marker of proliferation Ki-67(MKI67)","GAD_DISEASE","ovarian cancer"
"MKI67","marker of proliferation Ki-67(MKI67)","GAD_DISEASE","pharmacogenetic studies"
"MKI67","marker of proliferation Ki-67(MKI67)","GAD_DISEASE","select biomarker traits"
"MELK","maternal embryonic leucine zipper kinase(MELK)","GAD_DISEASE","Body Weights and Measures"
"MELK","maternal embryonic leucine zipper kinase(MELK)","GAD_DISEASE","C-Reactive Protein"
"MELK","maternal embryonic leucine zipper kinase(MELK)","GAD_DISEASE","Cholesterol"
"MELK","maternal embryonic leucine zipper kinase(MELK)","GAD_DISEASE","Cholesterol, LDL"
"MELK","maternal embryonic leucine zipper kinase(MELK)","GAD_DISEASE","Forced Vital Capacity"
"MCM2","minichromosome maintenance complex component 2(MCM2)","GAD_DISEASE","breast cancer"
"MCM2","minichromosome maintenance complex component 2(MCM2)","GAD_DISEASE","ovarian cancer"
"MAD2L1","mitotic arrest deficient 2 like 1(MAD2L1)","GAD_DISEASE","Alcoholism"
"MAD2L1","mitotic arrest deficient 2 like 1(MAD2L1)","GAD_DISEASE","Dehydroepiandrosterone"
"MAD2L1","mitotic arrest deficient 2 like 1(MAD2L1)","GAD_DISEASE","Echocardiography"
"MAD2L1","mitotic arrest deficient 2 like 1(MAD2L1)","GAD_DISEASE","Electrocardiography"
"MAD2L1","mitotic arrest deficient 2 like 1(MAD2L1)","GAD_DISEASE","Fibrinogen"
"MAD2L1","mitotic arrest deficient 2 like 1(MAD2L1)","GAD_DISEASE","HIV-1"
"MAD2L1","mitotic arrest deficient 2 like 1(MAD2L1)","GAD_DISEASE","Hip"
"MAD2L1","mitotic arrest deficient 2 like 1(MAD2L1)","GAD_DISEASE","breast cancer"
"MAD2L1","mitotic arrest deficient 2 like 1(MAD2L1)","GAD_DISEASE","lung cancer"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","Asthma"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","Asthma|Bronchiolitis, Viral|Respiratory Syncytial Virus Infections"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","Autism"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","Bronchiolitis, Viral|Respiratory Syncytial Virus Infections"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","Carcinoma|Stomach Neoplasms"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","Chronic renal failure|Kidney Failure, Chronic"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","Dry Eye Syndromes|"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","Helicobacter Infections|Stomach Neoplasms"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","Krebs von den Lungen-6 Levels"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","Magnesium"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","Stomach Neoplasms"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","asthma; atopy"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","breast cancer"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","endometrial carcinoma"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","epithelial ovarian cancer"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","gastritis"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","gastritis, chronic atrophic; metaplasia, intestinal"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","gastritis; intestinal metaplasia"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","lung cancer"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","ovarian cancer"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","premalignant oral lesions and oral squamous cell carcinoma"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","prostate cancer"
"MUC1","mucin 1, cell surface associated(MUC1)","GAD_DISEASE","respiratory syncytial virus bronchiolitis"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","Alzheimer's disease"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","Carcinoma, Squamous Cell|Mouth Neoplasms"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","Carcinoma, Squamous Cell|Mouth Neoplasms|Neoplasm Metastasis|Squamous cell carcinoma"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","Chronic renal failure|Kidney Failure, Chronic"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","Erythrocyte Count"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","Hodgkin Disease|Leukemia, Lymphocytic, Chronic, B-Cell|Lymphoproliferative Disorders|Waldenstrom Macroglobulinemia"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","Lymphoma, B-Cell|Lymphoma, Follicular|Lymphoma, Large B-Cell, Diffuse"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","Lymphoma, Large B-Cell, Diffuse|Lymphoma, Large-Cell, Diffuse|Translocation, Genetic"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","Lymphoma, Non-Hodgkin|Lymphoma, Non-Hodgkin's|Translocation, Genetic"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","Neoplasms|Thyroid Diseases|Thyroid Neoplasms"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","Pancreatic Neoplasms"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","benzene haematotoxicity"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","bladder cancer"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","breast cancer"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","breast cancer"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","cancer"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","chronic obstructive pulmonary disease"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","colorectal cancer"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","colorectal carcinomas"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","diffuse large B-cell lymphoma"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","hepatocellular carcinomas"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","kidney transplant"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","lung cancer"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","lung cancer"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","lymphoma"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","non-Hodgkin's lymphoma"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","ovarian cancer"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","pharmacogenetic studies"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","prostate cancer"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","stomach cancer"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","thyroid cancer"
"MYC","MYC proto-oncogene, bHLH transcription factor(MYC)","GAD_DISEASE","urinary bladder cancer"
"NEK2","NIMA related kinase 2(NEK2)","GAD_DISEASE","Chronic renal failure|Kidney Failure, Chronic"
"NEK2","NIMA related kinase 2(NEK2)","GAD_DISEASE","Obesity|POF - Premature ovarian failure|POLYCYSTIC OVARIAN SYNDROME|Polycystic Ovary Syndrome|Primary Ovarian Insufficiency|Puberty, Delayed|Puberty, Precocious|Thrombophilia|Tobacco Use Disorder"
"NEK2","NIMA related kinase 2(NEK2)","GAD_DISEASE","breast cancer"
"NEK2","NIMA related kinase 2(NEK2)","GAD_DISEASE","breast cancer"
"NCAPG","non-SMC condensin I complex subunit G(NCAPG)","GAD_DISEASE","Height"
"NCAPG","non-SMC condensin I complex subunit G(NCAPG)","GAD_DISEASE","height"
"PBK","PDZ binding kinase(PBK)","GAD_DISEASE","Chronic renal failure|Kidney Failure, Chronic"
"PBK","PDZ binding kinase(PBK)","GAD_DISEASE","Tobacco Use Disorder"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Abnormalities, Multiple|Craniofacial Abnormalities"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Adenocarcinoma, Papillary|thyroid neoplasm|Thyroid Neoplasms"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Adenocarcinoma|Carcinoma, Squamous Cell|Esophageal Neoplasms|Stomach Neoplasms"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Alzheimer's disease"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Alzheimer's disease"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Autism"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Brain Neoplasms|Glioblastoma"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Brain Neoplasms|Glioma"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Brain Neoplasms|Glioma|meningioma|Neuroma, Acoustic|Neuromas, Acoustic"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Carcinoma, Endometrioid|Endometrial Neoplasms"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Carcinoma, Endometrioid|Endometrial Neoplasms|Microsatellite Instability"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Carcinoma, Squamous Cell|Skin Neoplasms"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Cholesterol"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Cholesterol, LDL"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Cleft Lip|Cleft Palate"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Colonic Neoplasms|"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Colonic Neoplasms|Rectal Neoplasms"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Cowden syndrome"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Endometrial Neoplasms"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Endometriosis|Neoplasms, Glandular and Epithelial|ovarian neoplasm|Ovarian Neoplasms"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Glioma"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Lupus Erythematosus, Systemic|Systemic lupus erythematosus"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Narcolepsy"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Neoplasm Recurrence, Local|Prostatic Neoplasms"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Neoplasms"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Ovarian Failure, Premature"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Pancreatic Neoplasms"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Precursor T-Cell Lymphoblastic Leukemia-Lymphoma"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Retinal Neoplasms|Retinoblastoma"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","Type 2 Diabetes| edema | rosiglitazone"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","anaplastic astrocytoma; glioblastoma multiforme"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","autism"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","bladder cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","brain cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","breast cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","breast cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","breast cancer prostate cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","chronic obstructive pulmonary disease"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","colorectal cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","colorectal cancer endometrial cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","diabetes, type 2"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","endometrial cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","endometriosis"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","epithelial ovarian cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","esophageal adenocarcinoma"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","esophageal cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","lung cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","lung cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","meningioma"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","ovarian cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","patent ductus arteriosus"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","plasma HDL cholesterol (HDL-C) levels"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","prostate cancer"
"PTEN","phosphatase and tensin homolog(PTEN)","GAD_DISEASE","smoking behavior; nicotine dependence"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Adenocarcinoma, Papillary|thyroid neoplasm|Thyroid Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Adenocarcinoma|Adenocarcinoma, Mucinous|Breast Neoplasms|Carcinoma, Ductal, Breast|Carcinoma, Lobular"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Adenocarcinoma|Colonic Neoplasms|Microsatellite Instability"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Adenoma|Carcinoma|Common Bile Duct Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Alzheimer's disease"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Astrocytoma|Brain Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","BMI- Edema rosiglitazone or pioglitazone"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Breast Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Breast Neoplasms|Carcinoma in Situ|Mammary Neoplasms|Neoplasm Invasiveness"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Breast Neoplasms|Carcinoma|Mammary Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Breast Neoplasms|Colorectal Neoplasms|Nasopharyngeal Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Carcinoma, Papillary, Follicular|Neoplasm Metastasis|Thyroid Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Carcinoma, Papillary|Thyroid Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Carcinoma, Squamous Cell|Gingival Neoplasms|Mandibular Neoplasms|Maxillary Neoplasms|Mouth Neoplasms|Tongue Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Carcinoma|Carcinoma, Papillary|Necrosis|Neoplasm Recurrence, Local|thyroid neoplasm|Thyroid Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Carcinoma|Colonic Polyps|Colorectal Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Carcinoma|Stomach Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Colonic Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Colonic Neoplasms|Rectal Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Colorectal Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Cystadenocarcinoma, Mucinous|Cystadenocarcinoma, Serous|pancreatic neoplasm|Pancreatic Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Endometrial Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Endometriosis"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","HIV"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Hepatitis C|Remission, Spontaneous"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Hypercholesterolemia|LDLC levels"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Nasopharyngeal Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Neoplasm Invasiveness|Uterine Cervical Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Pancreatic Neoplasms"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Precursor T-Cell Lymphoblastic Leukemia-Lymphoma"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Retinal Neoplasms|Retinoblastoma"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Schizophrenia"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Type 2 Diabetes| edema | rosiglitazone"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","Type 2 diabetes"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","breast cancer"
"PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha(PIK3CA)","GAD_DISEASE","breast cancer"
